,EmployeeID,EmployeeName,Education,EducationField,Department,JobRole,SelfRating,self_rating_category,ManagerRating,manager_rating_category,Salary,MaritalStatus,Ethnicity,Gender,Age,YearsAtCompany,TrainingOpportunitiesTaken,education_sorter
1166,9536-9492,Ingelbert Kennerley,Master's Degree,Computer Science,Technology,Software Engineer,5.0,Excellent,4.0,Above Average,42687,Divorced,White,Male,23,2,1,2
1167,1A7C-19DB,Randi Oswick,Master's Degree,Computer Science,Technology,Engineering Manager,4.333333333333333,Above Average,3.6666666666666665,Above Average,539998,Single,White,Female,39,1,0,2
1168,CA1B-0302,Hestia Pickin,Bachelor's Degree,Marketing,Human Resources,Recruiter,5.0,Excellent,5.0,Excellent,26880,Married,White,Female,22,2,0,3
1169,5795-08D3,Staffard Ramard,High School,Information Systems,Technology,Machine Learning Engineer,5.0,Excellent,4.0,Above Average,56541,Divorced,White,Male,21,2,1,4
1170,06B9-B79D,Roseanne Thrustle,Bachelor's Degree,Marketing,Sales,Sales Executive,4.111111111111111,Above Average,3.3333333333333335,Average,76057,Married,White,Female,21,1,0,3
1171,A89C-9A1E,Seline Hanlin,Bachelor's Degree,Business Studies,Technology,Data Scientist,4.0,Above Average,3.0,Average,56422,Divorced,White,Female,21,2,1,3
1172,781E-4257,Pepi Clift,High School,Information Systems,Technology,Machine Learning Engineer,5.0,Excellent,4.0,Above Average,63201,Single,White,Female,21,2,1,4
1173,2D04-D0A5,Rosaline Ferrieri,Bachelor's Degree,Marketing,Sales,Sales Executive,5.0,Excellent,5.0,Excellent,126008,Married,White,Female,29,2,0,3
1174,30CC-9AD8,Maximo Poundford,High School,Information Systems,Technology,Senior Software Engineer,5.0,Excellent,4.0,Above Average,54899,Married,White,Male,22,2,1,4
1175,C96B-43C7,Kristo Casaro,High School,Computer Science,Technology,Software Engineer,4.0,Above Average,4.0,Above Average,73075,Divorced,White,Male,21,2,2,4
1176,12E5-9BD1,Kessiah Tallet,Master's Degree,Information Systems,Technology,Senior Software Engineer,4.0,Above Average,4.0,Above Average,297181,Divorced,White,Female,36,2,1,2
1177,DF94-FD29,Shaughn Wehden,Master's Degree,Marketing,Sales,Sales Executive,4.666666666666667,Excellent,4.222222222222222,Above Average,75816,Single,White,Male,22,1,2,2
1178,23E6-A67A,Faun Gosson,High School,Other,Technology,Machine Learning Engineer,5.0,Excellent,4.0,Above Average,50352,Single,White,Non-Binary,19,1,1,4
1179,50FB-5702,Betty Greetland,High School,Marketing,Sales,Sales Executive,3.0,Average,3.0,Average,186215,Married,White,Female,31,1,1,4
1180,04E6-6B61,Rodd Haddow,Master's Degree,Marketing,Sales,Sales Executive,3.0,Average,2.0,Below Average,140158,Single,White,Male,29,1,1,2
1181,3F5B-6277,Katerine Fredi,High School,Information Systems,Technology,Software Engineer,5.0,Excellent,5.0,Excellent,23385,Single,White,Female,19,1,2,4
1182,489B-14EC,Harley Angelini,High School,Computer Science,Technology,Machine Learning Engineer,3.888888888888889,Above Average,3.2222222222222223,Average,62882,Married,White,Female,21,0,2,4
1183,0F2B-3457,Steven Bucktrout,High School,Marketing,Sales,Sales Executive,5.0,Excellent,5.0,Excellent,74458,Single,White,Male,19,1,0,4
1184,3182-7F44,Bethany Dawks,Master's Degree,Information Systems,Technology,Software Engineer,5.0,Excellent,5.0,Excellent,25114,Single,White,Female,21,1,0,2
1185,08AC-30AB,Wolf Sainsbury,Bachelor's Degree,Computer Science,Technology,Analytics Manager,3.0,Average,2.0,Below Average,232658,Divorced,White,Male,51,1,0,3
1186,1368-8327,Nataniel Garrattley,No Formal Qualifications,Computer Science,Technology,Data Scientist,4.0,Above Average,3.0,Average,78467,Married,White,Non-Binary,22,1,0,5
1187,9758-DE2F,Modestine Yeowell,Master's Degree,Other,Technology,Sales Executive,4.0,Above Average,4.0,Above Average,319619,Single,White,Female,28,1,3,2
1188,10C9-925C,Mechelle Kyte,Master's Degree,Computer Science,Technology,Senior Software Engineer,4.0,Above Average,4.0,Above Average,66266,Married,White,Female,22,1,2,2
1189,B76C-D9CE,Mada Moss,High School,Economics,Human Resources,Recruiter,4.111111111111111,Above Average,3.7777777777777777,Above Average,29322,Married,White,Female,22,1,0,4
1190,56FC-5C6E,Donovan Sycamore,Bachelor's Degree,Marketing,Sales,Sales Executive,5.0,Excellent,4.0,Above Average,128192,Married,White,Male,28,1,1,3
1191,218E-AB6F,Mickie D'Abbot-Doyle,Bachelor's Degree,Computer Science,Technology,Engineering Manager,4.0,Above Average,3.0,Average,380905,Single,White,Male,42,1,3,3
1192,B0C2-0E3D,Cindy Mordanti,No Formal Qualifications,Other,Sales,Sales Executive,5.0,Excellent,4.0,Above Average,48698,Married,White,Female,22,1,0,5
1193,D1C6-25BE,Shadow O'Curneen,Bachelor's Degree,Information Systems,Technology,Software Engineer,4.0,Above Average,4.0,Above Average,43961,Single,White,Male,19,1,0,3
1194,801E-9D0E,Shaw McCaw,Master's Degree,Information Systems,Technology,Software Engineer,3.0,Average,3.0,Average,439641,Single,White,Male,32,1,1,2
1195,48B9-8A61,Clarita Chetter,Master's Degree,Computer Science,Technology,Machine Learning Engineer,5.0,Excellent,5.0,Excellent,42900,Single,White,Female,19,1,1,2
1196,4C88-27A1,Eleonora Grosier,No Formal Qualifications,Information Systems,Technology,Senior Software Engineer,3.7777777777777777,Above Average,3.111111111111111,Average,63049,Married,White,Female,21,0,1,5
1197,C4F0-F933,Vassily Bazoge,Bachelor's Degree,Computer Science,Technology,Senior Software Engineer,4.0,Above Average,3.0,Average,193287,Married,White,Male,37,1,1,3
1198,8A18-9075,Phyllys Newham,PhD,Information Systems,Technology,Analytics Manager,4.0,Above Average,3.0,Average,362540,Single,White,Female,31,1,0,1
1199,76FD-F574,Chucho Herries,Master's Degree,Computer Science,Technology,Machine Learning Engineer,5.0,Excellent,5.0,Excellent,286432,Married,White,Male,35,1,2,2
1200,81C2-E188,Nada Finlator,Bachelor's Degree,Human Resources,Human Resources,HR Executive,5.0,Excellent,5.0,Excellent,41958,Single,White,Female,19,1,0,3
1201,C768-BBF8,Carine Molfino,Bachelor's Degree,Computer Science,Technology,Senior Software Engineer,5.0,Excellent,5.0,Excellent,125751,Divorced,White,Female,30,1,0,3
1202,8B79-18F1,Abra MacGray,Master's Degree,Information Systems,Technology,Software Engineer,4.222222222222222,Above Average,3.5555555555555554,Above Average,37436,Married,White,Female,20,0,1,2
1203,7FA1-BC64,Curry Bramah,Bachelor's Degree,Information Systems,Technology,Software Engineer,4.222222222222222,Above Average,3.4444444444444446,Average,30896,Single,White,Male,19,1,1,3
1204,6FA6-DBB9,Darya Itzkovsky,Bachelor's Degree,Economics,Sales,Sales Executive,3.0,Average,3.0,Average,260021,Divorced,White,Female,42,1,1,3
1205,4B7E-9DE5,Tanner Syplus,Bachelor's Degree,Computer Science,Technology,Software Engineer,4.0,Above Average,4.0,Above Average,25060,Married,White,Male,21,1,0,3
1206,7B30-BAC8,Ferdy Geggus,Master's Degree,Information Systems,Technology,Machine Learning Engineer,3.0,Average,3.0,Average,366078,Married,White,Male,50,1,3,2
1207,F220-AAA6,Caspar Edgley,Master's Degree,Business Studies,Technology,Software Engineer,4.0,Above Average,3.0,Average,51272,Married,White,Male,22,1,1,2
1208,20BA-5868,Mallissa Buzine,No Formal Qualifications,Marketing,Sales,Sales Representative,4.111111111111111,Above Average,3.7777777777777777,Above Average,29673,Single,White,Non-Binary,19,0,1,5
1209,E9AB-3F99,Babb Rosas,Master's Degree,Computer Science,Technology,Machine Learning Engineer,4.0,Above Average,3.0,Average,241664,Single,White,Prefer Not To Say,45,1,0,2
1210,40BE-EEAF,Adriano Purselowe,Bachelor's Degree,Computer Science,Technology,Data Scientist,3.7777777777777777,Above Average,3.6666666666666665,Above Average,85422,Single,White,Male,24,1,3,3
1211,1787-DF90,Michail Pimblotte,Master's Degree,Marketing,Sales,Sales Representative,5.0,Excellent,4.0,Above Average,70455,Married,White,Male,26,1,2,2
1212,3F3F-E438,Kathleen Wanjek,PhD,Information Systems,Technology,Software Engineer,3.0,Average,2.0,Below Average,53912,Married,White,Female,21,1,2,1
1213,F573-D043,Alice Brabon,Bachelor's Degree,Marketing,Sales,Sales Executive,3.0,Average,3.0,Average,70202,Single,White,Female,22,1,0,3
1214,8C57-8F84,Lemmie Antoniak,High School,Information Systems,Technology,Software Engineer,4.222222222222222,Above Average,3.5555555555555554,Above Average,22773,Divorced,White,Male,20,1,2,4
1215,974D-9F8F,Tove Arnao,Bachelor's Degree,Marketing,Sales,Sales Executive,4.0,Above Average,4.0,Above Average,59519,Single,White,Female,21,1,1,3
1216,D92F-63AD,Gabey Whitloe,Bachelor's Degree,Computer Science,Technology,Data Scientist,4.0,Above Average,4.0,Above Average,32322,Single,White,Female,19,1,3,3
1217,617A-5092,Arnoldo Lerer,Master's Degree,Computer Science,Technology,Senior Software Engineer,3.0,Average,2.0,Below Average,152771,Single,White,Male,39,1,0,2
1218,55FD-42E9,Johnna Knotton,Bachelor's Degree,Computer Science,Technology,Machine Learning Engineer,5.0,Excellent,4.0,Above Average,293303,Single,White,Female,42,1,1,3
1219,9E87-533E,Cindi Dudgeon,Bachelor's Degree,Marketing,Sales,Manager,3.0,Average,2.0,Below Average,225831,Single,White,Female,27,1,0,3
1220,4C06-7031,Jaine Pashan,PhD,Computer Science,Technology,Engineering Manager,3.0,Average,2.0,Below Average,286660,Single,White,Female,43,1,0,1
1221,3D47-6A75,Burch Albers,Bachelor's Degree,Marketing,Sales,Manager,3.0,Average,3.0,Average,374781,Married,White,Male,45,1,2,3
1222,AF5D-A8C8,Jedidiah Orrick,Master's Degree,Marketing,Sales,Sales Executive,4.111111111111111,Above Average,3.7777777777777777,Above Average,86102,Married,White,Male,24,0,0,2
1223,B0C8-E3DF,Eleanor Escalero,Bachelor's Degree,Economics,Human Resources,Recruiter,4.0,Above Average,3.0,Average,25838,Married,White,Female,19,1,0,3
1224,AA19-95BD,Avrom Low,Master's Degree,Marketing,Sales,Sales Executive,3.7777777777777777,Above Average,3.3333333333333335,Average,165988,Single,White,Male,33,1,1,2
1225,B347-DA2D,Linus Darragh,No Formal Qualifications,Information Systems,Technology,Analytics Manager,5.0,Excellent,5.0,Excellent,376853,Married,White,Male,31,1,2,5
1226,AFC3-E23F,Julissa Fosbraey,High School,Computer Science,Technology,Data Scientist,3.0,Average,3.0,Average,423941,Single,White,Female,35,1,3,4
1227,217C-7180,Hale Patty,No Formal Qualifications,Business Studies,Technology,Data Scientist,3.0,Average,3.0,Average,27141,Single,White,Male,20,1,0,5
1228,4FA9-D343,Consolata Risom,Bachelor's Degree,Marketing,Sales,Sales Executive,5.0,Excellent,4.0,Above Average,60810,Divorced,White,Female,21,1,3,3
1229,A2AE-FD61,Conrado Brearley,No Formal Qualifications,Information Systems,Technology,Data Scientist,4.0,Above Average,4.0,Above Average,89960,Married,White,Male,32,1,3,5
1230,B0B9-19C6,Lorna Kuzma,Bachelor's Degree,Other,Sales,Sales Executive,3.0,Average,3.0,Average,48716,Married,White,Female,22,1,0,3
1231,AFDF-3DA8,Mikkel Fosdyke,No Formal Qualifications,Marketing,Sales,Manager,3.7777777777777777,Above Average,3.2222222222222223,Average,314961,Married,White,Male,41,0,0,5
1232,8533-B8FA,Ambur Axton,Bachelor's Degree,Computer Science,Technology,Software Engineer,5.0,Excellent,4.0,Above Average,33488,Divorced,White,Female,20,1,1,3
1233,ADB8-7B07,Oona Offer,No Formal Qualifications,Computer Science,Technology,Senior Software Engineer,3.0,Average,2.0,Below Average,221827,Married,White,Female,47,1,1,5
1234,0D60-C312,Erica Delany,Bachelor's Degree,Computer Science,Technology,Machine Learning Engineer,5.0,Excellent,4.0,Above Average,228427,Married,White,Female,32,1,3,3
1235,A6AA-56AE,Corie Rizzardo,Bachelor's Degree,Computer Science,Technology,Software Engineer,3.0,Average,3.0,Average,28346,Single,White,Female,19,1,1,3
1236,31E1-001F,Stevy McArthur,High School,Information Systems,Technology,Software Engineer,3.0,Average,3.0,Average,37954,Married,White,Male,21,1,1,4
1237,6731-1425,Robyn Takis,Bachelor's Degree,Information Systems,Technology,Machine Learning Engineer,4.0,Above Average,4.0,Above Average,262392,Single,White,Female,43,1,0,3
1238,1A82-AF2C,Keriann Umbers,High School,Information Systems,Technology,Senior Software Engineer,5.0,Excellent,5.0,Excellent,380248,Married,White,Female,40,1,1,4
1239,D6BA-10A1,Leandra Keepin,Bachelor's Degree,Information Systems,Technology,Data Scientist,5.0,Excellent,5.0,Excellent,43030,Single,White,Non-Binary,21,1,1,3
1240,F3D0-41D1,Raddie Broodes,Master's Degree,Computer Science,Technology,Software Engineer,3.5555555555555554,Above Average,2.7777777777777777,Average,22925,Single,White,Male,20,1,1,2
1241,1053-41B1,Andy Lingwood,High School,Computer Science,Technology,Data Scientist,5.0,Excellent,5.0,Excellent,31014,Single,White,Female,19,1,3,4
1242,BC21-2167,Aldin Barens,No Formal Qualifications,Computer Science,Technology,Senior Software Engineer,3.0,Average,2.0,Below Average,187698,Single,White,Non-Binary,28,1,2,5
1243,DDAC-D5FD,Ricoriki Swiers,Bachelor's Degree,Information Systems,Technology,Data Scientist,3.5555555555555554,Above Average,3.111111111111111,Average,21854,Married,White,Male,22,0,0,3
1244,8941-0BAC,Tracee Gaukroger,Bachelor's Degree,Marketing,Sales,Sales Executive,4.0,Above Average,3.0,Average,145929,Divorced,White,Female,30,1,0,3
1245,AA3A-EC19,Townsend Dunrige,High School,Information Systems,Technology,Engineering Manager,3.0,Average,3.0,Average,439935,Divorced,White,Male,38,1,1,4
1246,DDBF-9C79,Yelena Stamp,Master's Degree,Marketing,Sales,Sales Executive,4.0,Above Average,3.5555555555555554,Above Average,93246,Single,White,Female,26,1,0,2
1247,6819-65F3,Derward Darco,High School,Computer Science,Technology,Software Engineer,4.0,Above Average,4.0,Above Average,26137,Married,White,Male,21,1,2,4
1248,51A4-EA6E,Jo Medlar,Bachelor's Degree,Marketing,Sales,Sales Executive,3.6666666666666665,Above Average,3.111111111111111,Average,223874,Married,White,Non-Binary,46,1,1,3
1249,EC6A-DD76,Meade Malthouse,Bachelor's Degree,Information Systems,Technology,Data Scientist,4.0,Above Average,3.5555555555555554,Above Average,37361,Single,White,Female,20,0,1,3
1250,1705-0DE5,Lita Bicker,Bachelor's Degree,Business Studies,Technology,Engineering Manager,3.6666666666666665,Above Average,2.888888888888889,Average,303360,Married,White,Female,38,0,2,3
1251,AD0D-E79F,Cleve Braben,High School,Marketing,Sales,Sales Executive,4.0,Above Average,3.4444444444444446,Average,53220,Married,White,Male,22,0,0,4
1252,D8FC-E2F7,Gigi Monkhouse,Bachelor's Degree,Economics,Sales,Sales Representative,3.7777777777777777,Above Average,3.5555555555555554,Above Average,36980,Divorced,White,Female,22,0,0,3
1253,DFDC-286C,Cate Moggach,Master's Degree,Information Systems,Technology,Machine Learning Engineer,4.222222222222222,Above Average,4.111111111111111,Above Average,64364,Single,White,Female,22,0,3,2
1254,7AA0-5766,Devin Bernhardsson,Master's Degree,Computer Science,Technology,Data Scientist,3.6666666666666665,Above Average,3.3333333333333335,Average,63571,Married,White,Female,22,0,3,2
1255,EB66-D679,Pryce Bode,Bachelor's Degree,Marketing,Sales,Sales Representative,4.0,Above Average,3.2222222222222223,Average,27060,Divorced,White,Male,20,0,2,3
1256,7A98-768E,Ericha Tomczykowski,Bachelor's Degree,Technical Degree,Sales,Sales Executive,4.333333333333333,Above Average,4.0,Above Average,58523,Single,White,Female,18,0,1,3
1257,F469-0427,Krissie Albery,Master's Degree,Marketing,Human Resources,Recruiter,3.6666666666666665,Above Average,3.4444444444444446,Average,36832,Single,White,Female,19,0,2,2
1258,E8B6-8BAE,Stevie Kinglesyd,High School,Economics,Sales,Sales Executive,4.0,Above Average,3.5555555555555554,Above Average,225330,Single,White,Male,29,0,1,4
1259,598D-E3B4,Karlis Brisard,Bachelor's Degree,Information Systems,Technology,Software Engineer,3.7777777777777777,Above Average,3.4444444444444446,Average,29798,Single,White,Male,19,0,1,3
1260,531D-788E,Durand Boord,High School,Computer Science,Technology,Data Scientist,4.333333333333333,Above Average,3.888888888888889,Above Average,42569,Single,White,Male,21,0,1,4
1261,9C71-61AE,Lonnard Wrathmell,No Formal Qualifications,Computer Science,Technology,Machine Learning Engineer,3.888888888888889,Above Average,3.3333333333333335,Average,50660,Single,White,Male,18,0,2,5
1262,7CFC-C4DA,Brant Damper,High School,Other,Technology,Data Scientist,3.4444444444444446,Average,3.0,Average,32676,Single,White,Male,21,0,1,4
1263,C3C0-349E,Isac Dreus,Master's Degree,Marketing,Sales,Sales Executive,3.888888888888889,Above Average,3.2222222222222223,Average,270302,Married,White,Male,45,0,1,2
1264,D186-CBF5,Ibby Witcomb,Bachelor's Degree,Marketing,Sales,Sales Representative,3.5555555555555554,Above Average,3.0,Average,33454,Single,White,Female,19,0,3,3
1265,E681-7B57,Durant Ratley,High School,Information Systems,Technology,Data Scientist,3.888888888888889,Above Average,3.2222222222222223,Average,31532,Single,White,Male,18,0,0,4
1266,6280-B47F,Durward Buzek,Master's Degree,Computer Science,Technology,Software Engineer,4.0,Above Average,3.5555555555555554,Above Average,26545,Single,White,Male,25,0,1,2
1267,00E4-3D60,Sherilyn Girke,No Formal Qualifications,Business Studies,Technology,Data Scientist,4.111111111111111,Above Average,3.5555555555555554,Above Average,109778,Single,White,Female,30,0,0,5
1268,DB6C-3B2F,Yelena Paskerful,Bachelor's Degree,Information Systems,Technology,Data Scientist,4.444444444444445,Above Average,4.0,Above Average,49006,Single,White,Female,19,0,0,3
1269,380E-44B4,Esdras Hallitt,Master's Degree,Computer Science,Technology,Data Scientist,3.7777777777777777,Above Average,3.2222222222222223,Average,25255,Single,White,Male,21,0,1,2
1270,6135-885F,Edeline Knevett,Bachelor's Degree,Computer Science,Technology,Software Engineer,4.111111111111111,Above Average,3.7777777777777777,Above Average,31894,Single,White,Female,18,0,3,3
1271,6A2B-42DB,Catrina Cufflin,High School,Information Systems,Technology,Software Engineer,4.222222222222222,Above Average,3.5555555555555554,Above Average,23612,Married,White,Female,21,0,0,4
1272,E3B6-49F8,Ker Rao,Bachelor's Degree,Business Studies,Technology,Software Engineer,4.333333333333333,Above Average,3.5555555555555554,Above Average,33632,Single,White,Male,20,0,3,3
1273,63BF-A86A,Ava Galland,Bachelor's Degree,Human Resources,Human Resources,HR Executive,4.0,Above Average,3.2222222222222223,Average,201564,Single,White,Female,39,0,1,3
